year,borough,zipcode,airbnb_count,rental_count,home_count,rent_avg,house_avg
2015,MANHATTAN,10027,334,10,12,2451.27,908313.0833333334
2015,MANHATTAN,10028,472,10,12,2694.51,1583822.0
2015,MANHATTAN,10029,290,10,12,2368.1,860422.6666666666
2015,MANHATTAN,10030,370,10,12,1979.18,719161.1666666666
2015,MANHATTAN,10031,350,10,12,2225.71,685248.9166666666
2015,MANHATTAN,10032,212,10,12,2079.97,436993.4166666667
2015,MANHATTAN,10033,161,10,12,2151.71,564003.75
2015,MANHATTAN,10034,131,7,12,1805.9,386398.0833333333
2015,MANHATTAN,10035,111,10,12,2252.17,861841.4166666666
2015,MANHATTAN,10040,112,10,12,1717.11,530894.6666666666
2015,MANHATTAN,10065,220,10,12,3004.76,1472092.4166666667
2015,MANHATTAN,10075,236,10,12,2304.86,1019505.8333333334
2015,MANHATTAN,10282,17,10,12,5768.61,2312762.0
2015,QUEENS,11101,132,10,12,2753.7699999999995,699931.8333333334
2015,QUEENS,11102,247,10,12,2330.11,526981.5833333334
2015,QUEENS,11103,297,10,12,1934.04,668012.6666666666
2015,QUEENS,11105,210,10,12,2292.18,759277.5
2015,QUEENS,11106,316,10,12,2098.09,491355.75
2015,QUEENS,11354,44,10,12,2047.29,506578.0833333333
2015,QUEENS,11355,216,10,12,1603.02,516473.8333333333
2015,QUEENS,11374,128,10,12,1955.8,455798.9166666667
2015,QUEENS,11375,34,10,12,1965.21,669283.75
2015,QUEENS,11385,219,10,12,2327.28,550787.5
2015,QUEENS,11435,66,10,12,1496.0600000000002,427239.1666666667
2016,BRONX,10457,44,11,12,1432.8181818181818,352507.75
2016,BRONX,10458,47,12,12,1531.75,307498.6666666667
2016,BRONX,10461,39,12,12,1388.975,419900.0
2016,BRONX,10462,42,12,12,1475.3416666666667,134210.25
2016,BRONX,10463,48,12,12,2171.2833333333333,366111.25
2016,BRONX,10465,28,8,12,1705.875,404541.0833333333
2016,BRONX,10467,57,12,12,1433.7833333333333,295318.9166666667
2016,BROOKLYN,11201,733,12,12,3271.233333333333,1374818.75
2016,BROOKLYN,11205,899,12,12,2543.925,788330.5
2016,BROOKLYN,11206,1187,12,12,2932.15,871869.6666666666
2016,BROOKLYN,11207,181,12,12,2265.65,380632.6666666667
2016,BROOKLYN,11209,70,12,12,1794.4250000000002,792867.0
2016,BROOKLYN,11211,1855,12,10,3239.1666666666665,967278.0
2016,BROOKLYN,11213,732,12,12,2157.275,896240.9166666666
2016,BROOKLYN,11214,67,12,12,1680.65,573353.0
2016,BROOKLYN,11215,391,12,12,2710.5333333333333,1479163.0
2016,BROOKLYN,11216,1639,12,12,2411.2833333333333,1028097.9166666666
2016,BROOKLYN,11217,402,12,12,2970.3083333333334,1522131.9166666667
2016,BROOKLYN,11218,161,12,12,2226.95,786441.0
2016,BROOKLYN,11220,164,12,12,1845.0833333333333,654008.9166666666
2016,BROOKLYN,11221,1539,12,12,2397.9166666666665,909883.25
2016,BROOKLYN,11222,610,12,12,2869.2916666666665,1011781.0
2016,BROOKLYN,11223,99,12,12,1645.0333333333333,777270.3333333334
2016,BROOKLYN,11225,797,12,12,2218.4166666666665,1144649.6666666667
2016,BROOKLYN,11226,470,12,12,2075.5916666666667,696150.8333333334
2016,BROOKLYN,11228,36,12,12,1450.8083333333334,864086.25
2016,BROOKLYN,11229,50,12,12,1757.3249999999998,589610.4166666666
2016,BROOKLYN,11230,67,12,12,1961.225,911578.4166666666
2016,BROOKLYN,11231,224,12,12,2859.375,1426434.3333333333
2016,BROOKLYN,11233,1312,12,12,2192.3416666666667,662939.5833333334
2016,BROOKLYN,11235,163,12,12,1889.0583333333332,497678.0833333333
2016,BROOKLYN,11237,1950,12,12,2549.05,738264.25
2016,BROOKLYN,11238,1206,12,12,3088.675,1264259.75
2016,MANHATTAN,10001,666,12,12,4022.983333333333,2369453.25
2016,MANHATTAN,10002,547,12,12,3040.6583333333333,974477.6666666666
2016,MANHATTAN,10003,635,12,12,3301.483333333333,1437530.25
2016,MANHATTAN,10005,444,12,12,3578.9666666666667,1198957.3333333333
2016,MANHATTAN,10009,683,12,10,3196.025,1094491.4
2016,MANHATTAN,10010,549,12,12,3645.1916666666666,1825040.0833333333
2016,MANHATTAN,10011,1100,12,12,3673.825,2136995.75
2016,MANHATTAN,10012,370,12,12,3280.0166666666664,2501080.583333333
2016,MANHATTAN,10013,1090,12,12,4649.466666666666,3509708.75
2016,MANHATTAN,10014,127,12,12,3545.5,2091179.25
2016,MANHATTAN,10016,431,12,12,3570.183333333333,1098404.3333333333
2016,MANHATTAN,10017,357,12,12,3156.4750000000004,1025001.5
2016,MANHATTAN,10018,1262,12,10,3625.108333333333,1599573.7
2016,MANHATTAN,10019,364,12,12,3497.2,1425513.8333333333
2016,MANHATTAN,10021,266,12,12,2668.4333333333334,1356499.0833333333
2016,MANHATTAN,10022,248,12,11,3271.141666666667,1356859.9090909092
2016,MANHATTAN,10023,416,12,12,3451.875,1376116.4166666667
2016,MANHATTAN,10024,703,12,12,3042.266666666667,1500554.9166666667
2016,MANHATTAN,10026,404,12,12,2677.0416666666665,977956.8333333334
2016,MANHATTAN,10027,343,12,12,2527.891666666667,999008.6666666666
2016,MANHATTAN,10028,477,12,12,2745.633333333333,1566997.25
2016,MANHATTAN,10029,281,12,12,2384.083333333333,855316.0
2016,MANHATTAN,10030,375,12,12,2100.833333333333,801139.5
2016,MANHATTAN,10031,357,12,12,2322.3416666666667,716766.4166666666
2016,MANHATTAN,10032,222,12,12,2118.925,445350.75
2016,MANHATTAN,10033,171,12,12,2231.6833333333334,609010.75
2016,MANHATTAN,10034,114,12,12,1860.2083333333333,434167.4166666667
2016,MANHATTAN,10035,93,12,12,2302.333333333333,850324.25
2016,MANHATTAN,10040,116,12,12,1766.8583333333331,605967.8333333334
2016,MANHATTAN,10065,263,12,12,3053.633333333333,1472436.5
2016,MANHATTAN,10075,239,12,12,2337.1833333333334,1037782.9166666666
2016,MANHATTAN,10280,64,12,12,3456.2,954916.5833333334
2016,MANHATTAN,10282,19,12,12,5720.141666666666,2386422.9166666665
2016,QUEENS,11101,131,12,12,2826.208333333333,759180.4166666666
2016,QUEENS,11102,218,12,12,2351.825,573298.5833333334
2016,QUEENS,11103,306,12,12,2044.125,758007.1666666666
2016,QUEENS,11105,197,12,12,2334.483333333333,852561.75
2016,QUEENS,11106,292,12,12,2160.4,525246.5
2016,QUEENS,11354,52,12,12,2154.6416666666664,552135.0833333334
2016,QUEENS,11355,185,12,12,1723.6583333333333,569382.5833333334
2016,QUEENS,11374,118,12,12,1996.975,491289.4166666667
2016,QUEENS,11375,34,12,12,2034.1416666666669,713962.75
2016,QUEENS,11385,178,12,12,2438.741666666667,607714.4166666666
2016,QUEENS,11435,70,12,12,1566.0416666666667,460095.5833333333
2016,STATEN_ISLAND,10314,6,10,12,1414.97,435365.6666666667
2017,BRONX,10457,18,12,12,1530.2083333333333,377363.5
2017,BRONX,10458,27,12,12,1663.9083333333335,332939.75
2017,BRONX,10461,13,12,12,1496.525,453681.8333333333
2017,BRONX,10462,28,12,12,1564.3000000000002,143315.5
2017,BRONX,10463,48,12,12,2250.5416666666665,373742.6666666667
2017,BRONX,10465,3,12,12,1845.1,434136.0833333333
2017,BRONX,10467,44,12,12,1549.025,324620.0
2017,BROOKLYN,11201,499,12,12,3292.9666666666667,1278540.6666666667
2017,BROOKLYN,11205,1126,12,12,2582.6833333333334,818825.5833333334
2017,BROOKLYN,11206,1119,12,12,2910.0333333333333,916044.3333333334
2017,BROOKLYN,11207,169,12,12,2326.766666666667,414609.5833333333
2017,BROOKLYN,11209,117,12,12,1833.2666666666669,852887.9166666666
2017,BROOKLYN,11210,255,8,12,2190.4500000000003,699155.0833333334
2017,BROOKLYN,11211,2645,12,12,3226.85,967886.0
2017,BROOKLYN,11213,493,12,12,2233.1583333333333,930991.0833333334
2017,BROOKLYN,11214,29,12,12,1758.8833333333334,607146.8333333334
2017,BROOKLYN,11215,442,12,12,2728.1583333333333,1461599.9166666667
2017,BROOKLYN,11216,1178,12,12,2452.9166666666665,1045381.6666666666
2017,BROOKLYN,11217,744,12,12,3005.3916666666664,1521126.75
2017,BROOKLYN,11218,326,12,12,2265.4083333333333,854812.1666666666
2017,BROOKLYN,11220,198,12,12,1962.4,711517.0
2017,BROOKLYN,11221,957,12,12,2467.516666666667,956862.3333333334
2017,BROOKLYN,11222,1785,12,12,2937.683333333333,1020965.5
2017,BROOKLYN,11223,74,12,12,1701.5166666666669,837217.3333333334
2017,BROOKLYN,11225,609,12,12,2261.4416666666666,1190122.4166666667
2017,BROOKLYN,11226,913,12,12,2135.625,749691.5
2017,BROOKLYN,11228,40,12,12,1499.5583333333334,915823.8333333334
2017,BROOKLYN,11229,19,12,12,1867.5916666666667,637280.1666666666
2017,BROOKLYN,11230,68,12,12,2041.233333333333,954261.3333333334
2017,BROOKLYN,11231,226,12,12,2903.2,1441094.0
2017,BROOKLYN,11233,777,12,12,2273.825,719472.75
2017,BROOKLYN,11235,78,12,12,1969.375,524481.1666666666
2017,BROOKLYN,11237,1351,12,12,2572.2916666666665,769363.0833333334
2017,BROOKLYN,11238,1027,12,12,3071.858333333333,1232179.0
2017,MANHATTAN,10001,418,12,12,3958.383333333333,2271803.5
2017,MANHATTAN,10002,684,12,12,3079.7916666666665,905242.0
2017,MANHATTAN,10003,2184,12,12,3332.5916666666667,1402998.5
2017,MANHATTAN,10005,725,12,12,3561.7,1198042.8333333333
2017,MANHATTAN,10009,2593,12,12,3224.508333333333,1091941.3333333333
2017,MANHATTAN,10010,942,12,12,3684.65,1768572.25
2017,MANHATTAN,10011,1008,12,12,3685.891666666667,2074661.0
2017,MANHATTAN,10012,1131,12,12,3292.858333333333,2312505.083333333
2017,MANHATTAN,10013,1050,12,12,4670.516666666666,3468381.75
2017,MANHATTAN,10014,256,12,12,3591.116666666667,2288907.083333333
2017,MANHATTAN,10016,271,12,12,3548.883333333333,1102129.4166666667
2017,MANHATTAN,10017,222,12,11,3152.241666666667,984854.6363636364
2017,MANHATTAN,10018,1064,12,12,3704.858333333333,1513678.25
2017,MANHATTAN,10019,462,12,12,3483.0,1399609.75
2017,MANHATTAN,10021,344,12,12,2686.633333333333,1373223.75
2017,MANHATTAN,10022,235,12,12,3268.0333333333333,1284408.5
2017,MANHATTAN,10023,778,12,12,3446.491666666667,1406405.0833333333
2017,MANHATTAN,10024,786,12,12,3044.55,1546713.4166666667
2017,MANHATTAN,10026,990,12,12,2696.6,1001081.75
2017,MANHATTAN,10027,738,12,12,2544.891666666667,1000663.4166666666
2017,MANHATTAN,10028,745,12,12,2776.375,1528383.8333333333
2017,MANHATTAN,10029,825,12,12,2466.4083333333333,899730.0
2017,MANHATTAN,10030,765,12,12,2139.7,843828.6666666666
2017,MANHATTAN,10031,804,12,12,2368.883333333333,726529.5833333334
2017,MANHATTAN,10032,266,12,12,2214.625,462878.5833333333
2017,MANHATTAN,10033,250,12,12,2259.15,622307.1666666666
2017,MANHATTAN,10034,93,12,12,1886.025,465052.9166666667
2017,MANHATTAN,10035,330,12,12,2374.008333333333,895862.25
2017,MANHATTAN,10040,177,12,12,1835.7666666666669,593367.9166666666
2017,MANHATTAN,10065,219,12,12,3066.5333333333333,1442142.9166666667
2017,MANHATTAN,10069,66,12,12,4759.816666666667,2227467.833333333
2017,MANHATTAN,10075,342,12,12,2357.1916666666666,1030613.4166666666
2017,MANHATTAN,10280,212,12,12,3407.575,989377.9166666666
2017,MANHATTAN,10282,41,12,12,5776.833333333333,2386658.833333333
2017,QUEENS,11101,51,12,12,2879.5,794348.4166666666
2017,QUEENS,11102,443,12,12,2401.75,627005.8333333334
2017,QUEENS,11103,584,12,12,2047.25,822617.0
2017,QUEENS,11105,381,12,12,2341.05,944436.25
2017,QUEENS,11106,531,12,12,2170.8500000000004,576068.75
2017,QUEENS,11354,40,12,12,2204.05,603901.5
2017,QUEENS,11355,211,12,12,1750.3916666666669,619183.0
2017,QUEENS,11374,82,12,12,2065.775,539852.1666666666
2017,QUEENS,11375,99,12,12,2082.275,760781.6666666666
2017,QUEENS,11385,121,12,12,2460.633333333333,662187.6666666666
2017,QUEENS,11435,17,12,12,1625.8333333333333,483791.6666666667
2017,STATEN_ISLAND,10314,3,11,12,1507.881818181818,487216.1666666667
2018,BRONX,10457,21,12,12,1655.5916666666667,404723.3333333333
2018,BRONX,10458,23,12,12,1741.6083333333331,353069.4166666667
2018,BRONX,10461,14,12,12,1579.2916666666667,489976.8333333333
2018,BRONX,10462,28,12,12,1642.2083333333333,162510.5
2018,BRONX,10463,105,12,12,2308.025,357383.4166666667
2018,BRONX,10465,6,12,12,1928.858333333333,471863.25
2018,BRONX,10467,54,12,12,1643.7666666666669,360789.5833333333
2018,BROOKLYN,11201,514,12,12,3352.5,1267815.75
2018,BROOKLYN,11205,932,12,12,2664.208333333333,869438.8333333334
2018,BROOKLYN,11206,1172,12,12,2900.833333333333,946407.8333333334
2018,BROOKLYN,11207,153,12,12,2379.141666666667,438582.1666666667
2018,BROOKLYN,11209,98,12,12,1879.9333333333332,889156.25
2018,BROOKLYN,11210,179,12,12,2240.083333333333,754672.5
2018,BROOKLYN,11211,3227,12,12,3189.116666666667,997202.9166666666
2018,BROOKLYN,11213,619,12,12,2303.5,968723.9166666666
2018,BROOKLYN,11214,39,12,12,1823.0916666666667,645641.75
2018,BROOKLYN,11215,559,12,12,2798.008333333333,1418675.5833333333
2018,BROOKLYN,11216,1334,12,12,2491.808333333333,1112043.4166666667
2018,BROOKLYN,11217,656,12,12,3082.5333333333333,1515536.5833333333
2018,BROOKLYN,11218,251,12,12,2297.1416666666664,904973.5833333334
2018,BROOKLYN,11220,178,12,12,2036.5,737359.3333333334
2018,BROOKLYN,11221,1190,12,12,2513.625,1027401.0833333334
2018,BROOKLYN,11222,1219,12,12,2975.8500000000004,1035642.5
2018,BROOKLYN,11223,87,12,12,1737.1416666666669,889891.1666666666
2018,BROOKLYN,11225,662,12,12,2333.991666666667,1210101.75
2018,BROOKLYN,11226,692,12,12,2198.0583333333334,778287.4166666666
