,Year,Zip Code,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,Total population,,"Citizen, 18 and over population","Citizen, 18 and over population","Citizen, 18 and over population",SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,HISPANIC OR LATINO AND RACE,HISPANIC OR LATINO AND RACE,HISPANIC OR LATINO AND RACE,HISPANIC OR LATINO AND RACE,HISPANIC OR LATINO AND RACE,HISPANIC OR LATINO AND RACE,HISPANIC OR LATINO AND RACE,HISPANIC OR LATINO AND RACE,HISPANIC OR LATINO AND RACE,HISPANIC OR LATINO AND RACE,HISPANIC OR LATINO AND RACE,HISPANIC OR LATINO AND RACE,HISPANIC OR LATINO AND RACE,HISPANIC OR LATINO AND RACE,HISPANIC OR LATINO AND RACE,HISPANIC OR LATINO AND RACE,Total housing units,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,SEX AND AGE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,RACE,HISPANIC OR LATINO AND RACE,HISPANIC OR LATINO AND RACE,HISPANIC OR LATINO AND RACE,HISPANIC OR LATINO AND RACE,HISPANIC OR LATINO AND RACE,HISPANIC OR LATINO AND RACE,HISPANIC OR LATINO AND RACE,HISPANIC OR LATINO AND RACE,HISPANIC OR LATINO AND RACE,HISPANIC OR LATINO AND RACE,HISPANIC OR LATINO AND RACE,HISPANIC OR LATINO AND RACE,HISPANIC OR LATINO AND RACE,HISPANIC OR LATINO AND RACE,HISPANIC OR LATINO AND RACE,HISPANIC OR LATINO AND RACE,Total housing units
344,2021,11421,42704,21840,20864,104.7,2415,2507,2459,2558,2864,5840,6416,6017,3267,2774,3499,1439,649,39.0,8995,34838,33709,32224,7302,5587,33709,16860,16849,100.1,5587,2711,2876,94.3,42704,34980,7724,34980,13784,2615,144,0,0,0,0,7688,2318,3818,657,27,31,33,804,66,66,0,0,0,10683,7724,175,154,97,4,42704,20125,4109,383,8594,66,17742,42704,25436,2920,3823,171,18522,17268,6030,1846,0,7604,0,819,969,521,448,12652,25394,12652,12742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,2021,11422,34063,16256,17807,91.3,1651,1665,2202,2206,1670,5230,4268,4864,2268,2509,3689,1383,458,40.0,7012,28259,27051,25986,7046,5530,27051,12332,14719,83.8,5530,2229,3301,67.5,34063,32731,1332,32731,2764,27242,248,0,0,0,0,1463,1132,140,77,0,0,1,113,0,0,0,0,0,1014,1332,303,51,67,47,34063,3582,28034,391,1731,9,1674,34063,3273,48,1630,34,1561,30790,1862,26547,95,1290,0,242,754,121,633,10649,24485,11211,13274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,2021,11423,30983,14921,16062,92.9,1576,1576,1719,1677,1974,4314,3809,4042,2568,2354,3052,1557,765,41.7,6073,25823,24910,24106,6682,5374,24910,11761,13149,89.4,5374,2510,2864,87.6,30983,29044,1939,29044,4339,10633,148,0,0,0,0,8809,4523,523,1119,0,0,0,2644,0,0,0,0,0,5115,1939,277,6,23,112,30983,4958,11883,361,9392,115,6253,30983,5014,366,663,70,3915,25969,3540,10560,95,8809,0,1746,1219,626,593,10546,20919,9752,11167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,2021,11424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,2021,11426,20959,10633,10326,103.0,1407,1009,1173,860,1098,2833,2596,2529,1480,1416,3007,995,556,44.1,4085,17273,16874,16365,5382,4558,16874,8065,8809,91.6,4558,2136,2422,88.2,20959,19311,1648,19311,6114,1489,34,0,0,0,0,9104,6042,1216,836,49,214,12,735,0,0,0,0,0,2570,1648,37,365,134,0,20959,7123,1705,419,9812,13,3576,20959,4211,122,819,13,3257,16748,5193,1400,10,9067,0,214,864,417,447,6681,13931,6503,7428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,2021,11427,25890,12757,13133,97.1,1861,1114,1370,1137,1307,3460,3063,3057,2025,2011,3766,1195,524,43.5,5174,21198,20716,20178,6623,5485,20716,9663,11053,87.4,5485,2455,3030,81.0,25890,23990,1900,23990,5328,5785,192,0,0,0,0,8742,3443,851,1501,0,408,42,2497,0,0,0,0,0,3943,1900,45,46,148,136,25890,6018,6369,433,9820,118,5142,25890,5318,204,1095,144,3875,20572,3982,5556,20,8742,0,1057,1215,716,499,8367,17764,8188,9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,2021,11428,21184,10587,10597,99.9,1086,965,1130,1075,1333,3157,2101,2995,1620,1506,2534,1299,383,43.6,3906,17854,17278,16663,5031,4216,17278,8657,8621,100.4,4216,2031,2185,93.0,21184,18900,2284,18900,2900,4056,89,0,0,0,0,6274,3640,855,764,0,0,0,1015,0,0,0,0,0,5581,2284,80,244,69,21,21184,4101,4719,430,7067,118,7153,21184,5788,184,1280,65,4259,15396,1987,3918,23,6187,0,1940,1341,704,637,6635,14435,7319,7116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,2021,11429,28643,13118,15525,84.5,1122,1196,1342,1812,2513,3916,3267,4501,1932,1935,2423,1664,1020,42.0,4930,24580,23713,22620,6210,5107,23713,10878,12835,84.8,5107,2054,3053,67.3,28643,26837,1806,26837,1295,19598,351,157,0,0,0,1565,542,244,62,0,0,46,671,0,0,0,0,0,4028,1806,81,0,21,30,28643,1678,20810,464,1684,259,5571,28643,4139,72,941,0,3126,24504,658,19137,204,1555,0,1528,1422,1182,240,8339,20049,9082,10967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,2021,11430,222,222,0,0,0,0,14,0,8,38,29,71,24,22,16,0,0,47.9,14,208,208,208,23,16,208,208,0,0,16,16,0,0,222,222,0,222,45,154,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,222,45,154,0,8,0,15,222,61,0,23,0,38,161,15,138,0,8,0,0,0,0,0,0,171,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,2021,11432,64858,32118,32740,98.1,4394,3631,3917,3473,5084,8879,7861,8294,4261,4720,6427,2661,1256,38.4,14054,52131,50804,48221,12815,10344,50804,25112,25692,97.7,10344,4648,5696,81.6,64858,60274,4584,60274,10416,10635,704,0,0,0,0,28371,8258,1732,2557,3,206,12,15603,89,0,63,26,0,10059,4584,337,142,908,39,64858,13076,12210,1148,30243,235,12755,64858,13958,1351,1297,180,11130,50900,7753,10363,526,28258,26,985,2989,1252,1737,21013,38636,18814,19822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,2021,11433,41396,19218,22178,86.7,3075,2421,3194,3007,2653,6716,4964,4719,2611,2483,3376,1431,746,34.4,10640,31982,30756,29211,6877,5553,30756,14036,16720,83.9,5553,2152,3401,63.3,41396,39989,1407,39989,1655,24000,667,627,0,0,0,6844,882,754,235,0,50,14,4909,9,0,0,0,9,6814,1407,75,50,22,228,41396,2024,25082,969,7086,38,7645,41396,5759,106,1583,0,4070,35637,1129,23552,667,6777,9,2417,1086,609,477,11633,24636,10906,13730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,2021,11434,66424,29286,37138,78.9,3844,4296,4277,4151,3659,8528,8413,9489,4949,4509,6250,2631,1428,40.3,14986,52931,51438,49293,13082,10309,51438,22007,29431,74.8,10309,3514,6795,51.7,66424,63011,3413,63011,2700,53061,262,0,0,0,0,2157,1481,156,77,0,0,152,291,0,0,0,0,0,4831,3413,533,45,19,209,66424,3934,55353,632,2743,308,7003,66424,7053,904,2085,149,3915,59371,1324,52264,131,2157,0,1199,2296,1239,1057,23391,46230,19496,26734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,2021,11435,60842,30940,29902,103.5,4690,3738,3212,2977,3580,11191,7686,7884,4185,3667,4832,2397,803,36.2,13484,48565,47358,45467,9980,8032,47358,23456,23902,98.1,8032,3387,4645,72.9,60842,57774,3068,57774,10036,15241,501,0,0,0,0,13064,4078,1639,1272,50,238,150,5637,0,0,0,0,0,18932,3068,243,192,248,34,60842,11718,16754,967,13589,119,20979,60842,18919,2333,2407,42,14137,41923,7922,14727,215,13018,0,4336,1705,789,916,20289,35215,17095,18120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,2021,11436,21248,10187,11061,92.1,1146,1405,1301,1318,1508,3355,2818,2899,1488,1268,1640,765,337,37.1,4666,17110,16582,15860,3301,2742,16582,7891,8691,90.8,2742,1103,1639,67.3,21248,19690,1558,19690,685,12907,127,0,0,0,0,1666,1413,174,4,0,0,0,75,0,0,0,0,0,4305,1558,92,0,8,19,21248,1032,13774,369,2061,295,5498,21248,2882,184,858,27,1813,18366,278,12674,117,1666,0,2309,1322,889,433,6229,13484,6375,7109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,2021,11439,2154,972,1182,82.2,0,0,0,1747,385,14,8,0,0,0,0,0,0,19.2,45,2154,2109,156,0,0,2109,945,1164,81.2,0,0,0,0,2154,1855,299,1855,1109,476,8,8,0,0,0,205,69,17,34,0,38,8,39,21,0,0,21,0,36,299,63,9,74,43,2154,1324,623,60,288,25,137,2154,445,85,58,39,263,1709,907,393,8,205,21,0,175,0,175,0,2023,884,1139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,2021,11451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,2021,11501,21353,10976,10377,105.8,1144,1287,943,864,655,3853,2933,2780,1634,1758,2035,1026,441,42.0,3846,17807,17507,17000,4764,3502,17507,8732,8775,99.5,3502,1515,1987,76.2,21353,20204,1149,20204,14847,292,12,0,0,0,0,2985,772,858,481,47,79,109,639,0,0,0,0,0,2068,1149,129,56,155,0,21353,15841,511,68,3212,50,2820,21353,2990,3,437,187,2363,18363,13871,292,12,2985,0,725,478,113,365,8690,15665,7740,7925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,2021,11507,6826,3406,3420,99.6,169,392,461,327,564,659,705,846,553,671,735,483,261,47.8,1267,5730,5559,5386,1798,1479,5559,2621,2938,89.2,1479,722,757,95.4,6826,6611,215,6611,3844,21,14,0,0,0,0,2653,1116,554,395,0,380,0,208,0,0,0,0,0,79,215,62,0,61,0,6826,4002,83,14,2771,0,171,6826,375,69,37,43,226,6451,3514,21,14,2653,0,69,180,57,123,2385,5160,2389,2771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,2021,11509,1691,767,924,83.0,37,93,120,41,65,96,188,228,188,139,277,159,60,54.3,281,1426,1410,1395,611,496,1410,641,769,83.4,496,222,274,81.0,1691,1679,12,1679,1592,7,9,0,0,0,0,27,0,8,19,0,0,0,0,0,0,0,0,0,44,12,2,0,0,0,1691,1604,9,9,27,0,54,1691,61,8,16,0,37,1630,1538,4,9,27,0,44,8,6,2,1200,1391,631,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,2021,11510,34713,16855,17858,94.4,1455,1717,2228,2378,2172,4349,4538,4911,2661,2790,3401,1474,639,42.1,7031,28803,27682,26557,7092,5514,27682,13422,14260,94.1,5514,2240,3274,68.4,34713,31920,2793,31920,15649,13192,5,0,0,0,0,1247,452,125,178,37,275,37,143,20,0,0,0,20,1807,2793,520,62,465,240,34713,17321,14837,457,2297,20,2720,34713,6756,564,1345,127,4720,27957,12383,12525,0,1159,20,0,1870,265,1605,11239,26047,12635,13412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,2021,11514,4725,2371,2354,100.7,188,168,375,286,253,772,620,587,363,390,492,165,66,40.8,927,3994,3798,3687,941,723,3798,1857,1941,95.7,723,367,356,103.1,4725,4611,114,4611,3686,96,0,0,0,0,0,557,254,138,47,0,50,0,68,0,0,0,0,0,272,114,10,0,24,0,4725,3792,106,0,589,0,352,4725,492,36,124,23,309,4233,3419,84,0,534,0,126,70,36,34,1796,3489,1683,1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
